Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:49:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:28  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:49:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:49:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:50:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:11  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:51:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:51:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:53  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:52:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:52:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:53:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:35  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:54:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:54:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:18  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:48  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:50  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:52  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:54  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:56  1515367             1749          417          1332            502803          768                745                0                         2928     
22:55:58  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:00  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:02  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:04  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:06  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:08  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:10  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:12  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:14  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:16  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:18  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:56:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:48  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:50  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:52  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:54  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:56  1515367             1749          417          1332            502803          768                745                0                         2928     
22:56:58  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:00  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:02  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:04  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:06  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:08  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:10  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:12  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:14  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:16  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:18  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:48  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:50  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:52  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:54  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:56  1515367             1749          417          1332            502803          768                745                0                         2928     
22:57:58  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:00  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:58:02  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:04  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:06  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:08  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:10  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:12  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:14  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:16  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:18  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:58:28  1515367             1749          417          1332            502803          768                745                0                         2928     
