Linux 2.6.32-431.3.1.el6.x86_64 (mule-perflab06.managed.contegix.com) 	06/18/2014 	_x86_64_	(24 CPU)

05:18:49 PM   frmpg/s   bufpg/s   campg/s
06:00:55 PM     -5.56      0.00      1.52
06:00:57 PM  -1134.85      0.00      1.01
06:00:59 PM   1114.14      0.00      2.02
06:01:01 PM    -23.35      0.00      3.05
06:01:03 PM   -161.81      0.00      2.51
06:01:05 PM  -1570.71      0.00      1.52
06:01:07 PM    421.39      0.00      1.00
06:01:09 PM   1082.56      0.00      2.05
06:01:11 PM  -1316.16      0.00      1.01
06:01:13 PM    187.00      0.00      2.00
06:01:15 PM   1079.40      0.00      1.51
06:01:17 PM   -122.84      0.00      1.02
06:01:19 PM     39.20      0.00      1.51
06:01:21 PM     73.74      0.00      1.52
06:01:23 PM    -47.45      0.00      1.53
06:01:25 PM    -62.19      0.00      1.00
06:01:27 PM     63.08      0.00      1.54
06:01:29 PM    194.92      0.00      2.54
06:01:31 PM    -76.50      0.00      1.00
06:01:33 PM     26.63      0.00      1.51
06:01:35 PM     37.06      0.00      1.02
06:01:37 PM    -77.50      0.00      1.50
06:01:39 PM    -39.20      0.00      2.51
06:01:41 PM     65.99      0.00      1.02
06:01:43 PM   -121.11      0.00      1.51
06:01:45 PM      9.64      0.00      1.02
06:01:47 PM    187.06      0.00      1.49
06:01:49 PM    -77.50      0.00      1.00
06:01:51 PM     26.00      0.00      2.00
06:01:53 PM     29.80      0.00      2.02
06:01:55 PM     18.69      0.00      0.51
06:01:57 PM  -1355.05      0.00      2.02
06:01:59 PM   1277.00      0.00      1.00
06:02:01 PM    -28.28      0.00      2.53
06:02:03 PM    -45.73      0.00      1.51
06:02:05 PM   -109.18      0.00      1.53
06:02:07 PM   -881.00      0.00      1.50
06:02:09 PM    942.42      0.00      2.53
06:02:11 PM   -993.47      0.00      1.01
06:02:13 PM    141.62      0.00      2.03
06:02:15 PM    911.06      0.00      1.51
06:02:17 PM    -49.75      0.00      1.52
06:02:19 PM    145.96      0.00      1.01
06:02:21 PM     83.76      0.00      1.52
06:02:23 PM    -48.50      0.00      1.00
06:02:25 PM    -44.67      0.00      1.52
06:02:27 PM    -28.14      0.00      2.01
06:02:29 PM   -107.11      0.00      1.52
06:02:31 PM     32.83      0.00      1.52
06:02:33 PM    112.76      0.00      1.02
06:02:35 PM    -57.29      0.00      1.51
06:02:37 PM    -94.95      0.00      1.01
06:02:39 PM    -31.63      0.00      1.53
06:02:41 PM    -15.15      0.00      1.01
06:02:43 PM   -123.74      0.00      1.52
06:02:45 PM    172.00      0.00      0.50
06:02:47 PM     15.58      0.00      1.51
06:02:49 PM     -1.01      0.00      2.02
06:02:51 PM    -15.74      0.00      2.03
06:02:53 PM    -83.33      0.00      1.01
06:02:55 PM    -10.10      0.00      1.52
06:02:57 PM   -932.00      0.00      1.50
06:02:59 PM    841.62      0.00      1.52
06:03:01 PM    -42.86      0.00      3.06
06:03:03 PM     61.62      0.00      1.52
06:03:05 PM  -1580.10      0.00      1.00
06:03:07 PM    589.45      0.00      2.01
06:03:09 PM    944.95      0.00      2.53
06:03:11 PM   -928.28      0.00      1.01
06:03:13 PM    -48.22      0.00      2.03
06:03:15 PM   1048.74      0.00      1.51
06:03:17 PM     30.46      0.00      1.02
06:03:19 PM    -33.84      0.00      2.53
06:03:21 PM    -33.33      0.00      1.01
06:03:23 PM  -4720.81      0.00      1.52
06:03:25 PM   -489.00      0.00      2.50
06:03:27 PM   -844.67      0.00      1.52
06:03:29 PM  -4105.00      0.00      2.50
06:03:31 PM    236.04      0.00      2.54
06:03:33 PM     94.39      0.00      0.51
06:03:35 PM   -224.37      0.00      1.52
06:03:37 PM     84.34      0.00      0.51
06:03:39 PM  -2577.00      0.00      2.50
06:03:41 PM   -343.88      0.00      1.02
06:03:43 PM  12718.59      0.00      1.01
06:03:45 PM    146.73      0.00      1.01
06:03:47 PM     57.36      0.00      1.02
06:03:49 PM     -9.55      0.00      2.01
06:03:51 PM    141.50      0.00      1.00
06:03:53 PM    164.65      0.00      1.01
06:03:55 PM    -71.07      0.00      1.52
06:03:57 PM  -1232.66      0.00      1.01
06:03:59 PM   1241.21      0.00      1.51
06:04:01 PM    -66.67      0.00      2.02
06:04:03 PM    -23.74      0.00      1.52
06:04:05 PM     78.50      0.00      2.00
06:04:07 PM  -1162.63      0.00      0.51
06:04:09 PM   1044.67      0.00      3.05
06:04:11 PM  -1186.87      0.00      2.02
06:04:13 PM     57.29      0.00      1.51
06:04:15 PM   1153.54      0.00      1.52
06:04:17 PM    -11.11      0.00      1.52
06:04:19 PM     50.50      0.00      3.50
06:04:21 PM     50.77      0.00      0.51
06:04:23 PM    107.50      0.00      1.50
06:04:25 PM    -81.91      0.00      1.01
06:04:27 PM    -64.65      0.00      2.02
06:04:29 PM     49.75      0.00      1.51
06:04:31 PM     44.22      0.00      1.01
06:04:33 PM    -38.07      0.00      0.51
06:04:35 PM     52.02      0.00      2.02
06:04:37 PM    -11.11      0.00      1.52
06:04:39 PM    -29.95      0.00      1.02
06:04:41 PM    -29.44      0.00      1.02
06:04:43 PM    107.50      0.00      1.00
06:04:45 PM    -75.63      0.00      2.03
06:04:47 PM     66.16      0.00      1.01
06:04:49 PM    133.67      0.00      2.51
06:04:51 PM     14.50      0.00      1.50
06:04:53 PM    -13.00      0.00      1.50
06:04:55 PM    -46.00      0.00      1.00
06:04:57 PM  -1338.27      0.00      1.02
06:04:59 PM   1154.50      0.00      2.50
06:05:01 PM    -29.29      0.00      3.54
06:05:03 PM    -62.00      0.00      1.00
06:05:05 PM  -1721.21      0.00      1.52
06:05:07 PM    507.50      0.00      1.00
06:05:09 PM   1110.05      0.00      2.51
06:05:11 PM  -1242.64      0.00      1.02
06:05:13 PM    163.96      0.00      1.02
06:05:15 PM   1119.00      0.00      2.00
06:05:17 PM      3.03      0.00      1.01
06:05:19 PM    -34.34      0.00      1.52
06:05:21 PM    110.10      0.00      0.51
06:05:23 PM   -206.60      0.00      1.02
06:05:25 PM    129.23      0.00      2.56
06:05:27 PM    100.51      0.00      1.01
06:05:29 PM    100.51      0.00      2.04
06:05:31 PM   -170.85      0.00      1.01
06:05:33 PM     41.21      0.00      1.51
06:05:35 PM    -78.28      0.00      1.52
06:05:37 PM     62.00      0.00      0.50
06:05:39 PM     63.82      0.00      4.02
06:05:41 PM    -35.18      0.00      1.51
06:05:43 PM     34.34      0.00      1.01
06:05:45 PM    -59.30      0.00      1.01
06:05:47 PM    -32.49      0.00      1.02
06:05:49 PM    -50.25      0.00      3.05
06:05:51 PM    125.76      0.00      0.51
06:05:53 PM    -30.50      0.00      1.50
06:05:55 PM    154.00      0.00      1.00
06:05:57 PM  -1367.17      0.00      2.53
06:05:59 PM   1148.99      0.00      1.01
06:06:01 PM      0.51      0.00      2.55
06:06:03 PM    -16.58      0.00      1.01
06:06:05 PM  -1369.35      0.00      2.01
06:06:07 PM    249.25      0.00      1.51
06:06:09 PM   1161.31      0.00      2.01
06:06:11 PM  -1137.06      0.00      1.52
06:06:13 PM    172.59      0.51      2.54
06:06:15 PM    985.35      0.00      1.01
06:06:17 PM     17.59      0.00      2.01
06:06:19 PM     41.00      0.00      1.00
06:06:21 PM   -126.13      0.00      1.51
06:06:23 PM    -29.00      0.00      2.00
06:06:25 PM    134.34      0.00      0.51
06:06:27 PM   -138.38      0.00      2.02
06:06:29 PM     34.67      0.00      1.51
06:06:31 PM     65.66      0.00      1.01
06:06:33 PM    -47.98      0.00      1.01
06:06:35 PM     33.50      0.00      1.02
06:06:37 PM    -75.25      0.00      3.03
06:06:39 PM    -16.75      0.00      0.51
06:06:41 PM     76.88      0.00      0.50
06:06:43 PM   -190.86      0.00      1.02
06:06:45 PM    193.97      0.00      1.51
06:06:47 PM     47.50      0.00      2.00
06:06:49 PM     64.80      0.00      1.53
06:06:51 PM     33.00      0.00      1.00
06:06:53 PM   -108.50      0.00      1.50
06:06:55 PM    101.50      0.00      2.00
06:06:57 PM  -1041.41      0.00      2.02
06:06:59 PM   1103.52      0.00      1.01
06:07:01 PM   -113.07      0.00      2.01
06:07:03 PM     21.11      0.00      2.01
06:07:05 PM  -1663.78      0.00      1.53
06:07:07 PM    663.27      0.00      2.04
06:07:09 PM   1009.55      0.00      1.51
06:07:11 PM  -1156.63      0.00      2.04
06:07:13 PM     41.29      0.00      1.99
06:07:15 PM    971.72      0.00      1.01
06:07:17 PM   -109.14      0.00      2.03
06:07:19 PM    -81.73      0.00      0.51
06:07:21 PM     66.50      0.00      1.52
06:07:23 PM    -79.19      0.00      1.52
06:07:25 PM     17.26      0.00      0.51
06:07:27 PM     65.33      0.00      3.02
06:07:29 PM     61.00      0.00      1.00
06:07:31 PM    -46.19      0.00      2.03
06:07:33 PM     47.74      0.00      1.01
06:07:35 PM    -43.37      0.00      1.53
06:07:37 PM    112.69      0.00      2.03
06:07:39 PM    -22.61      0.00      0.50
06:07:41 PM   -153.00      0.00      1.50
06:07:43 PM    144.67      0.00      1.02
06:07:45 PM     16.08      0.00      1.51
06:07:47 PM     61.93      0.00      2.54
06:07:49 PM   -118.50      0.00      0.50
06:07:51 PM     31.00      0.00      2.00
06:07:53 PM     26.26      0.00      0.51
06:07:55 PM    -87.31      0.00      1.52
06:07:57 PM  -1134.67      0.00      0.50
06:07:59 PM   1217.26      0.00      2.03
06:08:01 PM    -30.65      0.00      2.51
06:08:03 PM   -126.26      0.00      1.52
06:08:05 PM    155.78      0.00      1.51
06:08:07 PM  -1161.11      0.00      2.02
06:08:09 PM   1081.41      0.00      3.02
06:08:11 PM  -1362.63      0.00      2.02
06:08:13 PM    328.64      0.00      1.01
06:08:15 PM   1002.51      0.00      1.51
06:08:17 PM     50.00      0.00      2.02
06:08:19 PM    -92.39      0.00      1.52
06:08:21 PM    -15.15      0.00      2.02
06:08:23 PM     60.00      0.00      1.50
06:08:25 PM    168.18      0.00      1.01
06:08:27 PM    -85.86      0.00      2.02
06:08:29 PM    -90.82      0.00      1.02
06:08:31 PM    173.10      0.00      1.52
06:08:33 PM     25.63      0.00      1.01
06:08:35 PM    -47.21      0.00      0.51
06:08:37 PM   -186.43      0.00      1.51
06:08:39 PM     51.28      0.00      2.56
06:08:41 PM     17.68      0.00      0.51
06:08:43 PM      1.02      0.00      1.53
06:08:45 PM    -15.15      0.00      2.02
06:08:47 PM     46.97      0.00      2.02
06:08:49 PM     63.82      0.00      1.51
06:08:51 PM    -46.19      0.00      1.02
06:08:53 PM     75.25      0.00      1.52
06:08:55 PM    -15.58      0.00      1.51
06:08:57 PM  -1084.62      0.00      1.54
06:08:59 PM   1032.32      0.00      1.01
06:09:01 PM     30.30      0.00      2.53
06:09:03 PM   -108.08      0.00      1.52
06:09:05 PM      3.02      0.00      2.51
06:09:07 PM  -1161.73      0.00      1.02
06:09:09 PM   1103.52      0.00      2.01
06:09:11 PM     -2.03      0.00      1.02
06:09:13 PM  -1124.62      0.00      1.51
06:09:15 PM   1042.64      0.00      1.52
06:09:17 PM    -28.28      0.00      1.52
06:09:19 PM   -151.50      0.00      1.00
06:09:21 PM    294.47      0.00      2.01
06:09:23 PM    -62.63      0.00      1.01
06:09:25 PM      1.01      0.00      2.02
06:09:27 PM     63.82      0.00      1.51
06:09:29 PM    -29.29      0.00      1.52
06:09:31 PM    186.50      0.00      1.00
06:09:33 PM     18.69      0.00      1.01
06:09:35 PM    -78.00      0.00      2.00
06:09:37 PM     66.16      0.00      1.01
06:09:39 PM    -57.07      0.00      2.53
06:09:41 PM    -15.50      0.00      1.00
06:09:43 PM   -141.33      0.00      1.53
06:09:45 PM     47.74      0.00      2.51
06:09:47 PM     30.00      0.00      0.50
06:09:49 PM     14.57      0.00      1.51
06:09:51 PM    -60.30      0.00      0.50
06:09:53 PM     79.50      0.00      2.00
06:09:55 PM    -48.99      0.00      2.53
06:09:57 PM  -1281.91      0.00      0.50
06:09:59 PM   1326.13      0.00      2.51
06:10:01 PM    -29.29      0.00      2.53
06:10:03 PM   -108.50      0.00      2.50
06:10:05 PM  -1632.66      0.00      1.51
06:10:07 PM    503.55      0.00      1.02
06:10:09 PM    972.73      0.00      3.03
06:10:11 PM  -1010.61      0.00      0.51
06:10:13 PM    220.10      0.00      1.51
06:10:15 PM   1047.74      0.00      2.01
06:10:17 PM    -44.72      0.00      1.51
06:10:19 PM   -178.61      0.00      1.00
06:10:21 PM    140.20      0.00      1.01
06:10:23 PM    125.38      0.00      1.52
06:10:25 PM    -45.69      0.00      2.54
06:10:27 PM   -118.59      0.00      1.01
06:10:29 PM    -78.06      0.00      1.02
06:10:31 PM    234.34      0.00      1.01
06:10:33 PM   -218.18      0.00      2.02
06:10:35 PM     92.93      0.00      1.01
06:10:37 PM    -38.58      0.00      1.02
06:10:39 PM      1.00      0.00      1.00
06:10:41 PM     67.01      0.00      2.06
06:10:43 PM     93.91      0.00      1.02
06:10:45 PM   -123.62      0.00      3.02
06:10:47 PM   -102.05      0.00      1.54
06:10:49 PM     98.49      0.00      1.51
06:10:51 PM     64.82      0.00      1.51
06:10:53 PM     44.50      0.00      0.50
06:10:55 PM     17.77      0.00      2.54
06:10:57 PM  -1145.18      0.00      2.03
06:10:59 PM    910.50      0.00      1.00
06:11:01 PM    157.36      0.00      2.54
06:11:03 PM     94.44      0.00      1.01
06:11:05 PM    -15.66      0.00      3.03
06:11:07 PM  -1233.50      0.00      1.52
06:11:09 PM   1061.93      0.00      2.03
06:11:11 PM  -1054.00      0.00      1.00
06:11:13 PM     35.53      0.00      1.52
06:11:15 PM   1112.24      0.00      2.04
06:11:17 PM    -75.88      0.00      1.01
06:11:19 PM     -4.02      0.00      1.01
06:11:21 PM   -169.39      0.00      2.55
06:11:23 PM    157.79      0.00      0.50
06:11:25 PM    127.14      0.00      2.01
06:11:27 PM    -78.28      0.00      1.01
06:11:29 PM    -77.27      0.00      1.52
06:11:31 PM    115.15      0.00      2.02
06:11:33 PM     81.00      0.50      0.50
06:11:35 PM     18.09      0.00      2.51
06:11:37 PM     43.72      0.00      1.01
06:11:39 PM     -1.00      0.00      2.00
06:11:41 PM   -204.04      0.00      0.51
06:11:43 PM     79.50      0.00      2.00
06:11:45 PM    -46.00      0.00      1.50
06:11:47 PM    -33.50      0.00      1.52
06:11:49 PM    -27.78      0.00      1.52
06:11:51 PM    -38.78      0.00      0.51
06:11:53 PM    168.66      0.00      2.49
06:11:55 PM   -234.01      0.00      1.02
06:11:57 PM  -1114.57      0.00      0.50
06:11:59 PM   1166.67      0.00      1.03
06:12:01 PM    -78.17      0.00      2.03
06:12:03 PM    284.50      0.00      2.00
06:12:05 PM     30.46      0.00      2.54
06:12:07 PM  -1164.32      0.00      1.51
06:12:09 PM   1081.31      0.00      2.02
06:12:11 PM  -1051.78      0.00      2.03
06:12:13 PM     -5.56      0.00      2.02
06:12:15 PM   1085.28      0.00      1.02
06:12:17 PM     46.23      0.00      1.01
06:12:19 PM   -176.02      0.00      2.04
06:12:21 PM    -17.09      0.00      2.01
06:12:23 PM      3.52      0.00      2.01
06:12:25 PM     75.76      0.00      1.01
06:12:27 PM   -122.84      0.00      1.52
06:12:29 PM    -55.10      0.00      1.02
06:12:31 PM     66.00      0.00      1.50
06:12:33 PM    126.90      0.00      1.52
06:12:35 PM   -204.02      0.00      1.01
06:12:37 PM     31.96      0.00      0.52
06:12:39 PM     94.82      0.00      1.55
06:12:41 PM    -61.00      0.00      0.50
06:12:43 PM    141.29      0.00      2.49
06:12:45 PM    -60.80      0.00      1.01
06:12:47 PM     49.49      0.00      1.52
06:12:49 PM    -30.00      0.00      1.00
06:12:51 PM    -60.30      0.00      1.51
06:12:53 PM    115.66      0.00      2.02
06:12:55 PM    -13.07      0.00      1.51
06:12:57 PM  -1313.20      0.00      1.02
06:12:59 PM   1271.64      0.00      1.49
06:13:01 PM    173.37      0.00      2.01
06:13:03 PM    -78.17      0.00      2.03
06:13:05 PM   -167.84      0.00      2.01
06:13:07 PM  -1126.67      0.00      2.05
06:13:09 PM   1084.92      0.00      1.51
06:13:11 PM  -1165.48      0.00      1.52
06:13:13 PM    -32.66      0.00      2.01
06:13:15 PM   1026.90      0.00      0.51
06:13:17 PM    -11.56      0.00      1.51
06:13:19 PM     82.23      0.00      1.52
06:13:21 PM    -43.43      0.00      1.52
06:13:23 PM    198.50      0.00      2.50
06:13:25 PM    -64.29      0.00      1.02
06:13:27 PM     15.58      0.00      2.01
06:13:29 PM     47.47      0.00      1.01
06:13:31 PM   -107.61      0.00      1.52
06:13:33 PM     31.68      0.00      1.49
06:13:35 PM    147.45      0.00      1.02
06:13:37 PM    -28.79      0.00      1.01
06:13:39 PM     46.19      0.00      1.52
06:13:41 PM     -5.05      0.00      2.02
06:13:43 PM    -62.81      0.00      2.01
06:13:45 PM     50.51      0.00      1.53
06:13:47 PM    -62.44      0.00      1.52
06:13:49 PM   -104.98      0.00      1.00
06:13:51 PM    -25.76      0.00      2.02
06:13:53 PM     16.58      0.00      2.01
06:13:55 PM     34.01      0.00      0.51
06:13:57 PM  -1260.10      0.00      2.02
06:13:59 PM   1094.42      0.00      1.02
06:14:01 PM     59.70      0.00      3.48
06:14:03 PM     80.71      0.00      1.52
06:14:05 PM    -81.91      0.00      2.01
06:14:07 PM  -1209.64      0.00      1.52
06:14:09 PM   1225.76      0.00      1.52
06:14:11 PM  -1255.84      0.00      2.03
06:14:13 PM    138.19      0.00      2.01
06:14:15 PM   1164.62      0.00      2.05
06:14:17 PM    -12.56      0.00      1.01
06:14:19 PM   -216.08      0.00      1.51
06:14:21 PM    191.84      0.00      2.04
06:14:23 PM    110.05      0.00      1.01
06:14:25 PM     15.08      0.00      0.50
06:14:27 PM    -16.67      0.00      1.52
06:14:29 PM   -168.00      0.00      1.50
06:14:31 PM    -79.29      0.00      1.52
06:14:33 PM     44.44      0.00      1.01
06:14:35 PM    -56.28      0.00      1.01
06:14:37 PM    -20.10      0.00      2.01
06:14:39 PM   -184.69      0.00      1.02
06:14:41 PM    230.85      0.00      1.99
06:14:43 PM    -46.23      0.00      1.51
06:14:45 PM     14.21      0.00      1.02
06:14:47 PM     16.33      0.00      2.04
06:14:49 PM    116.16      0.00      1.01
06:14:51 PM    -50.51      0.00      1.52
06:14:53 PM   -118.59      0.00      2.51
06:14:55 PM    154.27      0.00      1.51
06:14:57 PM  -1208.54      0.00      1.01
06:14:59 PM   1119.90      0.00      1.02
06:15:01 PM     75.88      0.00      4.02
06:15:03 PM    -99.49      0.00      0.51
06:15:05 PM  -1530.30      0.00      2.02
06:15:07 PM    486.73      0.00      1.53
06:15:09 PM   1180.90      0.00      2.01
06:15:11 PM  -1254.59      0.00      1.53
06:15:13 PM    -52.02      0.00      1.01
06:15:15 PM   1089.50      0.00      1.50
06:15:17 PM      5.56      0.00      1.52
06:15:19 PM   -107.61      0.00      1.02
06:15:21 PM    125.89      0.00      2.54
06:15:23 PM    112.69      0.00      0.51
06:15:25 PM    -61.00      0.00      2.50
06:15:27 PM   -118.59      0.00      1.51
06:15:29 PM    109.50      0.00      1.00
06:15:31 PM    118.18      0.00      2.53
06:15:33 PM   -112.63      0.00      1.52
06:15:35 PM     97.99      0.00      1.01
06:15:37 PM     50.00      0.00      0.51
06:15:39 PM    -22.11      0.00      1.51
06:15:41 PM     37.19      0.00      2.51
06:15:43 PM     -8.50      0.00      2.00
06:15:45 PM     19.10      0.00      1.01
06:15:47 PM    -66.33      0.00      1.02
06:15:49 PM    -39.59      0.00      1.52
06:15:51 PM     62.69      0.00      0.50
06:15:53 PM   -157.14      0.00      2.04
06:15:55 PM     65.66      0.00      1.52
06:15:57 PM  -1090.00      0.00      1.00
06:15:59 PM   1002.01      0.00      1.51
06:16:01 PM   -109.05      0.00      2.01
06:16:03 PM    183.33      0.00      2.53
06:16:05 PM      7.14      0.00      1.53
06:16:07 PM  -1225.89      0.00      1.52
06:16:09 PM   1074.11      0.00      2.54
06:16:11 PM  -1159.09      0.00      1.01
06:16:13 PM     -4.57      0.00      2.03
06:16:15 PM   1135.03      0.00      2.03
06:16:17 PM    -16.50      0.00      0.50
06:16:19 PM     62.44      0.00      1.52
06:16:21 PM    -15.15      0.00      2.53
06:16:23 PM   -125.63      0.00      1.51
06:16:25 PM    238.07      0.00      0.51
06:16:27 PM    -59.90      0.00      1.52
06:16:29 PM    -17.59      0.00      1.51
06:16:31 PM    141.92      0.00      1.52
06:16:33 PM   -140.51      0.00      2.05
06:16:35 PM     79.80      0.00      0.51
06:16:37 PM    -45.18      0.00      1.52
06:16:39 PM     98.98      0.00      1.52
06:16:41 PM      0.00      0.00      2.03
06:16:43 PM     66.16      0.00      1.01
06:16:45 PM    -68.34      0.00      1.01
06:16:47 PM     55.33      0.00      2.54
06:16:49 PM    -16.16      0.00      1.01
06:16:51 PM    -46.70      0.00      1.52
06:16:53 PM     48.22      0.00      1.02
06:16:55 PM     60.91      0.00      2.03
06:16:57 PM  -1186.87      0.00      0.51
06:16:59 PM   1124.00      0.00      1.50
06:17:01 PM     62.63      0.00      2.02
06:17:03 PM    -78.68      0.00      2.54
06:17:05 PM     15.58      0.00      2.01
06:17:07 PM  -1217.68      0.00      1.01
06:17:09 PM    931.12      0.00      2.04
06:17:11 PM  -1216.75      0.00      1.52
06:17:13 PM     78.79      0.00      1.01
06:17:15 PM   1227.64      0.00      1.01
06:17:17 PM   -111.62      0.00      1.52
06:17:19 PM    214.65      0.00      3.03
06:17:21 PM     48.00      0.00      1.00
06:17:23 PM     31.47      0.00      1.52
06:17:25 PM     31.16      0.00      1.01
06:17:27 PM    -90.86      0.00      2.03
06:17:29 PM     30.30      0.00      2.02
06:17:31 PM     13.57      0.00      0.50
06:17:33 PM   -108.59      0.00      1.52
06:17:35 PM    127.92      0.00      2.03
06:17:37 PM     17.59      0.00      1.01
06:17:39 PM     95.98      0.00      2.01
06:17:41 PM    -43.65      0.00      1.02
06:17:43 PM   -124.75      0.00      2.02
06:17:45 PM      2.03      0.00      0.51
06:17:47 PM     79.70      0.00      1.02
06:17:49 PM     46.97      0.00      1.01
06:17:51 PM    -74.62      0.00      2.54
06:17:53 PM     46.73      0.00      1.51
06:17:55 PM    126.15      0.00      1.03
06:17:57 PM  -1211.11      0.00      1.01
06:17:59 PM   1038.58      0.00      3.05
06:18:01 PM    109.55      0.00      2.51
06:18:03 PM     -1.02      0.00      1.52
06:18:05 PM  -1650.51      0.00      1.01
06:18:07 PM    439.09      0.00      2.03
06:18:09 PM    740.61      0.00      2.54
06:18:11 PM   -939.90      0.00      2.02
06:18:13 PM    -48.22      0.00      1.02
06:18:15 PM   1181.54      0.00      2.56
06:18:17 PM     16.34      0.00      1.49
06:18:19 PM    128.57      0.00      1.53
06:18:21 PM     29.95      0.00      1.02
06:18:23 PM     61.81      0.00      1.51
06:18:25 PM   -234.18      0.00      2.04
06:18:27 PM     25.50      0.00      1.50
06:18:29 PM    -76.26      0.00      1.01
06:18:31 PM    101.01      0.00      1.51
06:18:33 PM      5.56      0.00      1.01
06:18:35 PM     16.50      0.00      1.50
06:18:37 PM    159.09      0.00      1.01
06:18:39 PM     17.09      0.00      1.51
06:18:41 PM    -15.58      0.00      2.01
06:18:43 PM    -68.84      0.00      0.50
06:18:45 PM    -30.00      0.00      2.00
06:18:47 PM    156.50      0.00      1.00
06:18:49 PM   -141.62      0.00      2.54
06:18:51 PM     62.00      0.00      1.00
06:18:53 PM   -156.78      0.00      0.50
06:18:55 PM     38.78      0.00      1.53
06:18:57 PM  -1286.87      0.00      1.52
06:18:59 PM   1228.14      0.00      3.02
06:19:01 PM     16.67      0.00      2.02
06:19:03 PM     30.15      0.00      1.51
06:19:05 PM   -161.50      0.00      2.00
06:19:07 PM   -941.50      0.00      0.00
06:19:09 PM    881.31      0.00      3.54
06:19:11 PM  -1223.23      0.00      0.51
06:19:13 PM     45.96      0.00      2.53
06:19:15 PM   1307.46      0.00      1.49
06:19:17 PM    114.95      0.00      0.52
06:19:19 PM    -90.95      0.00      2.01
06:19:21 PM    156.85      0.00      1.02
06:19:23 PM     45.96      0.00      1.52
06:19:25 PM   -184.34      0.00      1.01
06:19:27 PM     63.96      0.00      1.52
06:19:29 PM    -14.14      0.00      3.54
06:19:31 PM     37.88      0.00      0.51
06:19:33 PM     -3.50      0.00      1.50
06:19:35 PM    -47.74      0.00      0.50
06:19:37 PM    -27.64      0.00      2.51
06:19:39 PM   -109.05      0.00      2.01
06:19:41 PM     65.66      0.00      1.01
06:19:43 PM   -111.17      0.00      1.02
06:19:45 PM     53.33      0.00      0.51
06:19:47 PM    -61.50      0.00      1.50
06:19:49 PM     69.70      0.00      2.53
06:19:51 PM     63.64      0.00      0.51
06:19:53 PM    -27.27      0.00      2.02
06:19:55 PM     81.22      0.00      1.02
06:19:57 PM  -1282.32      0.00      2.02
06:19:59 PM   1112.56      0.00      1.01
06:20:01 PM     95.50      0.00      2.50
06:20:03 PM   -121.00      0.00      2.00
06:20:05 PM    221.43      0.00      1.02
06:20:07 PM  -1140.50      0.00      2.50
06:20:09 PM   1097.98      0.00      2.02
06:20:11 PM  -1135.53      0.00      1.52
06:20:13 PM    141.92      0.00      1.01
06:20:15 PM    863.13      0.00      1.01
06:20:17 PM    -13.50      0.00      2.00
06:20:19 PM     15.31      0.00      1.02
06:20:21 PM     64.00      0.00      0.50
06:20:23 PM    -16.67      0.00      2.53
06:20:25 PM    -32.16      0.00      2.01
06:20:27 PM    142.64      0.00      2.03
06:20:29 PM    -53.03      0.00      1.01
06:20:31 PM     94.47      0.00      1.51
06:20:33 PM    -32.16      0.00      1.51
06:20:35 PM    -36.55      0.00      1.02
06:20:37 PM     47.98      0.51      2.02
06:20:39 PM    -47.21      0.00      1.52
06:20:41 PM   -138.50      0.00      1.00
06:20:43 PM     67.34      0.50      1.01
06:20:45 PM    -92.93      0.00      1.52
06:20:47 PM     32.49      0.00      2.54
06:20:49 PM    125.13      0.00      0.50
06:20:51 PM   -189.29      0.00      2.55
06:20:53 PM      3.02      0.00      1.01
06:20:55 PM      0.51      0.00      1.02
06:20:57 PM  -1027.41      0.00      2.03
06:20:59 PM   1082.32      0.00      1.01
06:21:01 PM    -94.47      0.00      1.51
06:21:03 PM   -122.61      0.00      1.51
06:21:05 PM    185.93      0.00      1.01
06:21:07 PM  -1005.08      0.00      4.06
06:21:09 PM    859.09      0.00      1.52
06:21:11 PM  -1103.52      0.00      1.01
06:21:13 PM    120.20      0.00      1.52
06:21:15 PM    870.71      0.00      1.01
06:21:17 PM     18.09      0.00      2.01
06:21:19 PM    223.47      0.00      1.02
06:21:21 PM    -79.40      0.00      2.01
06:21:23 PM     64.62      0.00      2.05
06:21:25 PM     47.74      0.00      0.50
06:21:27 PM    -12.56      0.00      3.02
06:21:29 PM    -46.94      0.00      0.51
06:21:31 PM      1.52      0.00      2.02
06:21:33 PM      3.02      0.00      0.50
06:21:35 PM     62.12      0.00      1.01
06:21:37 PM    -46.97      0.00      1.52
06:21:39 PM   -109.69      0.00      1.53
06:21:41 PM     67.68      0.00      1.52
06:21:43 PM      3.05      0.00      1.52
06:21:45 PM    -41.41      0.00      1.01
06:21:47 PM     47.45      0.00      3.06
06:21:49 PM     -7.50      0.00      0.50
06:21:51 PM    -29.44      0.00      1.52
06:21:53 PM     21.21      0.00      0.51
06:21:55 PM    124.62      0.00      2.01
06:21:57 PM  -1300.51      0.00      1.52
06:21:59 PM   1210.55      0.00      1.01
06:22:01 PM     32.16      0.00      3.02
06:22:03 PM    -47.45      0.00      1.53
06:22:05 PM  -1543.94      0.00      2.02
06:22:07 PM    405.05      0.00      2.02
06:22:09 PM   1066.83      0.00      2.01
06:22:11 PM  -1298.48      0.00      2.02
06:22:13 PM    122.22      0.00      0.51
06:22:15 PM   1045.23      0.00      1.51
06:22:17 PM    -38.58      0.00      1.52
