Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:03:27  1855832628 107155231 107155231    41252           1855604426 107383433 
23:03:29  1855870461 107155231 107155231    41252           1855642259 107383433 
23:03:31  1855877743 107155231 107155231    41252           1855649541 107383433 
23:03:33  1855898557 107155231 107155231    41252           1855670355 107383433 
23:03:35  1855905120 107155231 107155231    41252           1855676918 107383433 
23:03:37  1855923109 107155232 107155232    41252           1855694907 107383434 
23:03:39  1855934904 107155232 107155232    41252           1855706702 107383434 
23:03:41  1855943509 107155232 107155232    41252           1855715307 107383434 
23:03:43  1855972866 107155232 107155232    41252           1855744664 107383434 
23:03:45  1855982253 107155232 107155232    41252           1855754051 107383434 
23:03:47  1855988851 107155232 107155232    41252           1855760649 107383434 
23:03:49  1855995224 107155232 107155232    41252           1855767022 107383434 
23:03:51  1856002153 107155232 107155232    41252           1855773951 107383434 
23:03:53  1856008670 107155232 107155232    41252           1855780468 107383434 
23:03:55  1856017829 107155232 107155232    41252           1855789627 107383434 
23:03:57  1856031571 107155232 107155232    41252           1855803369 107383434 
23:03:59  1856040797 107155232 107155232    41252           1855812595 107383434 
23:04:01  1856049747 107155232 107155232    41252           1855821545 107383434 
23:04:03  1856058661 107155232 107155232    41252           1855830459 107383434 
23:04:05  1856070697 107155232 107155232    41252           1855842495 107383434 
23:04:07  1856079647 107155232 107155232    41252           1855851445 107383434 
23:04:09  1856089048 107155232 107155232    41252           1855860846 107383434 
23:04:11  1856101935 107155232 107155232    41252           1855873733 107383434 
23:04:13  1856114488 107155232 107155232    41252           1855886286 107383434 
23:04:15  1856122704 107155232 107155232    41252           1855894502 107383434 
23:04:17  1856131510 107155232 107155232    41252           1855903308 107383434 
23:04:19  1856140710 107155232 107155232    41252           1855912508 107383434 
23:04:21  1856149303 107155232 107155232    41252           1855921101 107383434 
23:04:23  1856155935 107155232 107155232    41252           1855927733 107383434 
23:04:25  1856162810 107155232 107155232    41252           1855934608 107383434 
23:04:27  1856169602 107155232 107155232    41252           1855941400 107383434 
23:04:29  1856176435 107155232 107155232    41252           1855948233 107383434 
23:04:31  1856183518 107155232 107155232    41252           1855955316 107383434 
23:04:33  1856190318 107155232 107155232    41252           1855962116 107383434 
23:04:35  1856196984 107155232 107155232    41252           1855968782 107383434 
23:04:37  1856203835 107155232 107155232    41252           1855975633 107383434 
23:04:39  1856210057 107155232 107155232    41252           1855981855 107383434 
23:04:41  1856216806 107155232 107155232    41252           1855988604 107383434 
23:04:43  1856223408 107155232 107155232    41252           1855995206 107383434 
23:04:45  1856230194 107155232 107155232    41252           1856001992 107383434 
23:04:47  1856233745 107155232 107155232    41252           1856005543 107383434 
23:04:49  1856240178 107155232 107155232    41252           1856011976 107383434 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:04:51  1856247000 107155232 107155232    41252           1856018798 107383434 
23:04:53  1856254151 107155232 107155232    41252           1856025949 107383434 
23:04:55  1856263045 107155232 107155232    41252           1856034843 107383434 
23:04:57  1856277018 107155232 107155232    41252           1856048816 107383434 
23:04:59  1856286395 107155232 107155232    41252           1856058193 107383434 
23:05:01  1856295168 107155232 107155232    41252           1856066966 107383434 
23:05:03  1856304112 107155232 107155232    41252           1856075910 107383434 
23:05:05  1856315176 107155232 107155232    41252           1856086974 107383434 
23:05:07  1856325123 107155232 107155232    41252           1856096921 107383434 
23:05:09  1856334019 107155232 107155232    41252           1856105817 107383434 
23:05:11  1856347069 107155232 107155232    41252           1856118867 107383434 
23:05:13  1856359930 107155232 107155232    41252           1856131728 107383434 
23:05:15  1856368221 107155232 107155232    41252           1856140019 107383434 
23:05:17  1856376646 107155232 107155232    41252           1856148444 107383434 
23:05:19  1856385794 107155232 107155232    41252           1856157592 107383434 
23:05:21  1856394228 107155232 107155232    41252           1856166026 107383434 
23:05:23  1856401153 107155232 107155232    41252           1856172951 107383434 
23:05:25  1856408195 107155232 107155232    41252           1856179993 107383434 
23:05:27  1856414072 107155232 107155232    41252           1856185870 107383434 
23:05:29  1856418503 107155232 107155232    41252           1856190301 107383434 
23:05:31  1856425504 107155232 107155232    41252           1856197302 107383434 
23:05:33  1856431755 107155232 107155232    41252           1856203553 107383434 
23:05:35  1856438233 107155232 107155232    41252           1856210031 107383434 
23:05:37  1856444449 107155232 107155232    41252           1856216247 107383434 
23:05:39  1856451504 107155232 107155232    41252           1856223302 107383434 
23:05:41  1856458084 107155232 107155232    41252           1856229882 107383434 
23:05:43  1856464914 107155232 107155232    41252           1856236712 107383434 
23:05:45  1856471574 107155232 107155232    41252           1856243372 107383434 
23:05:47  1856478440 107155232 107155232    41252           1856250238 107383434 
23:05:49  1856485173 107155232 107155232    41252           1856256971 107383434 
23:05:51  1856491890 107155232 107155232    41252           1856263688 107383434 
23:05:53  1856498696 107155232 107155232    41252           1856270494 107383434 
23:05:55  1856507355 107155232 107155232    41252           1856279153 107383434 
23:05:57  1856523470 107155232 107155232    41252           1856295268 107383434 
23:05:59  1856530732 107155232 107155232    41252           1856302530 107383434 
23:06:01  1856539826 107155232 107155232    41252           1856311624 107383434 
23:06:03  1856548518 107155232 107155232    41252           1856320316 107383434 
23:06:05  1856559152 107155232 107155232    41252           1856330950 107383434 
23:06:07  1856568792 107155232 107155232    41252           1856340590 107383434 
23:06:09  1856575140 107155232 107155232    41252           1856346938 107383434 
23:06:11  1856589403 107155232 107155232    41252           1856361201 107383434 
23:06:13  1856600411 107155232 107155232    41252           1856372209 107383434 
23:06:15  1856608659 107155232 107155232    41252           1856380457 107383434 
23:06:17  1856617773 107155232 107155232    41252           1856389571 107383434 
23:06:19  1856626365 107155232 107155232    41252           1856398163 107383434 
23:06:21  1856635448 107155232 107155232    41252           1856407246 107383434 
23:06:23  1856642335 107155232 107155232    41252           1856414133 107383434 
23:06:25  1856648867 107155232 107155232    41252           1856420665 107383434 
23:06:27  1856655590 107155232 107155232    41252           1856427388 107383434 
